hotel_key,hotel_public_id,target_date,horizon_days,prediction_cutoff,partition,target_room_nights,day_of_week,day_of_month,month,week_of_year,day_of_year,is_weekend,demand_lag_28,demand_rolling_mean_7,demand_rolling_mean_14,demand_rolling_mean_28,on_books_room_nights_at_cutoff,rooms_existing_at_cutoff
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-14,28,2015-10-18T00:00:00+00:00,train,58,5,14,11,46,318,1,217,180.0,189.07142857142858,186.85714285714286,49,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-15,28,2015-10-19T00:00:00+00:00,train,54,6,15,11,46,319,1,181,162.57142857142858,170.28571428571428,175.60714285714286,50,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-15,28,2015-10-19T00:00:00+00:00,train,46,6,15,11,46,319,1,155,177.42857142857142,188.64285714285714,186.17857142857142,26,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-16,28,2015-10-20T00:00:00+00:00,train,73,0,16,11,47,320,0,152,162.14285714285714,168.35714285714286,174.5,30,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-16,28,2015-10-20T00:00:00+00:00,train,42,0,16,11,47,320,0,196,180.42857142857142,190.21428571428572,185.64285714285714,19,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-17,28,2015-10-21T00:00:00+00:00,train,76,1,17,11,47,321,0,157,165.85714285714286,166.35714285714286,173.57142857142858,22,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-17,28,2015-10-21T00:00:00+00:00,train,59,1,17,11,47,321,0,215,188.85714285714286,192.71428571428572,185.5,22,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-18,28,2015-10-22T00:00:00+00:00,train,122,2,18,11,47,322,0,172,171.28571428571428,165.64285714285714,173.28571428571428,56,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-18,28,2015-10-22T00:00:00+00:00,train,126,2,18,11,47,322,0,215,200.57142857142858,192.21428571428572,185.71428571428572,114,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-19,28,2015-10-23T00:00:00+00:00,train,113,3,19,11,47,323,0,181,171.42857142857142,165.57142857142858,173.25,62,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-19,28,2015-10-23T00:00:00+00:00,train,127,3,19,11,47,323,0,145,194.14285714285714,186.64285714285714,183.85714285714286,117,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-20,28,2015-10-24T00:00:00+00:00,train,138,4,20,11,47,324,0,177,171.28571428571428,166.28571428571428,173.35714285714286,121,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-20,28,2015-10-24T00:00:00+00:00,train,191,4,20,11,47,324,0,127,181.42857142857142,181.07142857142858,180.67857142857142,201,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-21,28,2015-10-25T00:00:00+00:00,train,179,5,21,11,47,325,1,159,168.42857142857142,164.57142857142858,172.5,150,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-21,28,2015-10-25T00:00:00+00:00,train,125,5,21,11,47,325,1,107,165.71428571428572,172.85714285714286,177.78571428571428,129,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-22,28,2015-10-26T00:00:00+00:00,train,94,6,22,11,47,326,1,124,160.28571428571428,161.42857142857142,170.39285714285714,85,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-22,28,2015-10-26T00:00:00+00:00,train,44,6,22,11,47,326,1,195,171.42857142857142,174.42857142857142,177.82142857142858,15,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-23,28,2015-10-27T00:00:00+00:00,train,92,0,23,11,48,327,0,106,153.71428571428572,157.92857142857142,167.75,54,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-23,28,2015-10-27T00:00:00+00:00,train,147,0,23,11,48,327,0,199,171.85714285714286,176.14285714285714,177.89285714285714,139,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-24,28,2015-10-28T00:00:00+00:00,train,72,1,24,11,48,328,0,115,147.71428571428572,156.78571428571428,165.32142857142858,21,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-24,28,2015-10-28T00:00:00+00:00,train,166,1,24,11,48,328,0,186,167.71428571428572,178.28571428571428,178.67857142857142,162,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-25,28,2015-10-29T00:00:00+00:00,train,71,2,25,11,48,329,0,102,137.71428571428572,154.5,162.39285714285714,18,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-25,28,2015-10-29T00:00:00+00:00,train,166,2,25,11,48,329,0,173,161.71428571428572,181.14285714285714,180.82142857142858,174,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-26,28,2015-10-30T00:00:00+00:00,train,64,3,26,11,48,330,0,89,124.57142857142857,148.0,159.07142857142858,26,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-26,28,2015-10-30T00:00:00+00:00,train,110,3,26,11,48,330,0,201,169.71428571428572,181.92857142857142,184.71428571428572,99,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-27,28,2015-10-31T00:00:00+00:00,train,85,4,27,11,48,331,0,100,113.57142857142857,142.42857142857142,156.10714285714286,24,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-27,28,2015-10-31T00:00:00+00:00,train,103,4,27,11,48,331,0,177,176.85714285714286,179.14285714285714,183.5,80,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-28,28,2015-11-01T00:00:00+00:00,train,96,5,28,11,48,332,1,119,107.85714285714286,138.14285714285714,154.0,26,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-28,28,2015-11-01T00:00:00+00:00,train,98,5,28,11,48,332,1,99,175.71428571428572,170.71428571428572,179.89285714285714,75,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-29,28,2015-11-02T00:00:00+00:00,train,35,6,29,11,48,333,1,73,100.57142857142857,130.42857142857142,150.35714285714286,15,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-29,28,2015-11-02T00:00:00+00:00,train,77,6,29,11,48,333,1,94,161.28571428571428,166.35714285714286,177.5,59,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-30,28,2015-11-03T00:00:00+00:00,train,56,0,30,11,49,334,0,78,96.57142857142857,125.14285714285714,146.75,16,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-30,28,2015-11-03T00:00:00+00:00,train,29,0,30,11,49,334,0,68,142.57142857142858,157.21428571428572,173.71428571428572,14,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-01,28,2015-11-04T00:00:00+00:00,train,69,1,1,12,49,335,0,113,96.28571428571429,122.0,144.17857142857142,15,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-01,28,2015-11-04T00:00:00+00:00,train,34,1,1,12,49,335,0,72,126.28571428571429,147.0,169.85714285714286,20,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-02,28,2015-11-05T00:00:00+00:00,train,80,2,2,12,49,336,0,108,97.14285714285714,117.42857142857143,141.53571428571428,14,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-02,28,2015-11-05T00:00:00+00:00,train,44,2,2,12,49,336,0,80,113.0,137.35714285714286,164.78571428571428,17,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-03,28,2015-11-06T00:00:00+00:00,train,85,3,3,12,49,337,0,109,100.0,112.28571428571429,138.92857142857142,20,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-03,28,2015-11-06T00:00:00+00:00,train,47,3,3,12,49,337,0,89,97.0,133.35714285714286,160.0,23,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-04,28,2015-11-07T00:00:00+00:00,train,51,4,4,12,49,338,0,116,102.28571428571429,107.92857142857143,137.10714285714286,24,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-04,28,2015-11-07T00:00:00+00:00,train,80,4,4,12,49,338,0,112,87.71428571428571,132.28571428571428,156.67857142857142,28,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-05,28,2015-11-08T00:00:00+00:00,train,154,5,5,12,49,339,1,143,105.71428571428571,106.78571428571429,135.67857142857142,142,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-05,28,2015-11-08T00:00:00+00:00,train,207,5,5,12,49,339,1,98,87.57142857142857,131.64285714285714,152.25,106,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-06,28,2015-11-09T00:00:00+00:00,train,154,6,6,12,49,340,1,143,115.71428571428571,108.14285714285714,134.78571428571428,156,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-06,28,2015-11-09T00:00:00+00:00,train,212,6,6,12,49,340,1,90,87.0,124.14285714285714,149.28571428571428,104,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-07,28,2015-11-10T00:00:00+00:00,train,131,0,7,12,50,341,0,149,125.85714285714286,111.21428571428571,134.57142857142858,124,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-07,28,2015-11-10T00:00:00+00:00,train,179,0,7,12,50,341,0,56,85.28571428571429,113.92857142857143,145.03571428571428,98,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-08,28,2015-11-11T00:00:00+00:00,train,36,1,8,12,50,342,0,155,131.85714285714286,114.07142857142857,135.42857142857142,26,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-08,28,2015-11-11T00:00:00+00:00,train,55,1,8,12,50,342,0,59,83.42857142857143,104.85714285714286,141.57142857142858,116,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-09,28,2015-11-12T00:00:00+00:00,train,58,2,9,12,50,343,0,164,139.85714285714286,118.5,136.5,11,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-09,28,2015-11-12T00:00:00+00:00,train,55,2,9,12,50,343,0,70,82.0,97.5,139.32142857142858,186,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-10,28,2015-11-13T00:00:00+00:00,train,46,3,10,12,50,344,0,179,149.85714285714286,124.92857142857143,136.46428571428572,13,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-10,28,2015-11-13T00:00:00+00:00,train,91,3,10,12,50,344,0,65,78.57142857142857,87.78571428571429,134.85714285714286,87,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-11,28,2015-11-14T00:00:00+00:00,train,43,4,11,12,50,345,0,179,158.85714285714286,130.57142857142858,136.5,13,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-11,28,2015-11-14T00:00:00+00:00,train,93,4,11,12,50,345,0,58,70.85714285714286,79.28571428571429,129.21428571428572,39,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-12,28,2015-11-15T00:00:00+00:00,train,57,5,12,12,50,346,1,166,162.14285714285714,133.92857142857142,136.03571428571428,18,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-12,28,2015-11-15T00:00:00+00:00,train,55,5,12,12,50,346,1,58,65.14285714285714,76.35714285714286,123.53571428571429,42,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-13,28,2015-11-16T00:00:00+00:00,train,29,6,13,12,50,347,1,54,149.42857142857142,132.57142857142858,131.5,12,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-13,28,2015-11-16T00:00:00+00:00,train,30,6,13,12,50,347,1,46,58.857142857142854,72.92857142857143,119.64285714285714,20,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-14,28,2015-11-17T00:00:00+00:00,train,43,0,14,12,51,348,0,73,138.57142857142858,132.21428571428572,128.67857142857142,19,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-14,28,2015-11-17T00:00:00+00:00,train,27,0,14,12,51,348,0,42,56.857142857142854,71.07142857142857,114.14285714285714,14,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-15,28,2015-11-18T00:00:00+00:00,train,49,1,15,12,51,349,0,76,127.28571428571429,129.57142857142858,125.78571428571429,20,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-15,28,2015-11-18T00:00:00+00:00,train,21,1,15,12,51,349,0,59,56.857142857142854,70.14285714285714,108.57142857142857,8,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-16,28,2015-11-19T00:00:00+00:00,train,52,2,16,12,51,350,0,122,121.28571428571429,130.57142857142858,124.0,20,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-16,28,2015-11-19T00:00:00+00:00,train,29,2,16,12,51,350,0,126,64.85714285714286,73.42857142857143,105.39285714285714,10,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-17,28,2015-11-20T00:00:00+00:00,train,52,3,17,12,51,351,0,113,111.85714285714286,130.85714285714286,121.57142857142857,21,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-17,28,2015-11-20T00:00:00+00:00,train,34,3,17,12,51,351,0,127,73.71428571428571,76.14285714285714,104.75,8,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-18,28,2015-11-21T00:00:00+00:00,train,47,4,18,12,51,352,0,138,106.0,132.42857142857142,120.17857142857143,22,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-18,28,2015-11-21T00:00:00+00:00,train,51,4,18,12,51,352,0,191,92.71428571428571,81.78571428571429,107.03571428571429,12,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-19,28,2015-11-22T00:00:00+00:00,train,59,5,19,12,51,353,1,179,107.85714285714286,135.0,120.89285714285714,24,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-19,28,2015-11-22T00:00:00+00:00,train,42,5,19,12,51,353,1,125,102.28571428571429,83.71428571428571,107.67857142857143,18,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-20,28,2015-11-23T00:00:00+00:00,train,48,6,20,12,51,354,1,94,113.57142857142857,131.5,119.82142857142857,29,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-20,28,2015-11-23T00:00:00+00:00,train,36,6,20,12,51,354,1,44,102.0,80.42857142857143,102.28571428571429,18,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-21,28,2015-11-24T00:00:00+00:00,train,60,0,21,12,52,355,0,92,116.28571428571429,127.42857142857143,119.32142857142857,40,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-21,28,2015-11-24T00:00:00+00:00,train,39,0,21,12,52,355,0,147,117.0,86.92857142857143,100.42857142857143,19,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-22,28,2015-11-25T00:00:00+00:00,train,83,1,22,12,52,356,0,72,115.71428571428571,121.5,117.78571428571429,67,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-22,28,2015-11-25T00:00:00+00:00,train,35,1,22,12,52,356,0,166,132.28571428571428,94.57142857142857,99.71428571428571,18,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-23,28,2015-11-26T00:00:00+00:00,train,96,2,23,12,52,357,0,71,108.42857142857143,114.85714285714286,116.67857142857143,86,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-23,28,2015-11-26T00:00:00+00:00,train,36,2,23,12,52,357,0,166,138.0,101.42857142857143,99.46428571428571,23,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-24,28,2015-11-27T00:00:00+00:00,train,129,3,24,12,52,358,0,64,101.42857142857143,106.64285714285714,115.78571428571429,107,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-24,28,2015-11-27T00:00:00+00:00,train,51,3,24,12,52,358,0,110,135.57142857142858,104.64285714285714,96.21428571428571,40,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-25,28,2015-11-28T00:00:00+00:00,train,137,4,25,12,52,359,0,85,93.85714285714286,99.92857142857143,115.25,114,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-25,28,2015-11-28T00:00:00+00:00,train,59,4,25,12,52,359,0,103,123.0,107.85714285714286,93.57142857142857,40,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-26,28,2015-11-29T00:00:00+00:00,train,143,5,26,12,52,360,1,96,82.0,94.92857142857143,114.42857142857143,114,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-26,28,2015-11-29T00:00:00+00:00,train,99,5,26,12,52,360,1,98,119.14285714285714,110.71428571428571,93.53571428571429,59,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-27,28,2015-11-30T00:00:00+00:00,train,131,6,27,12,52,361,1,35,73.57142857142857,93.57142857142857,113.07142857142857,110,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-27,28,2015-11-30T00:00:00+00:00,train,130,6,27,12,52,361,1,77,123.85714285714286,112.92857142857143,92.92857142857143,66,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-28,28,2015-12-01T00:00:00+00:00,train,123,0,28,12,53,362,0,56,68.42857142857143,92.35714285714286,112.28571428571429,106,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-28,28,2015-12-01T00:00:00+00:00,train,155,0,28,12,53,362,0,29,107.0,112.0,91.53571428571429,94,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-29,28,2015-12-02T00:00:00+00:00,train,90,1,29,12,53,363,0,69,68.0,91.85714285714286,110.71428571428571,72,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-29,28,2015-12-02T00:00:00+00:00,train,197,1,29,12,53,363,0,34,88.14285714285714,110.21428571428571,90.17857142857143,144,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-30,28,2015-12-03T00:00:00+00:00,train,168,2,30,12,53,364,0,80,69.28571428571429,88.85714285714286,109.71428571428571,163,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-30,28,2015-12-03T00:00:00+00:00,train,195,2,30,12,53,364,0,44,70.71428571428571,104.35714285714286,88.89285714285714,180,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-31,28,2015-12-04T00:00:00+00:00,train,179,3,31,12,53,365,0,85,72.28571428571429,86.85714285714286,108.85714285714286,176,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-31,28,2015-12-04T00:00:00+00:00,train,213,3,31,12,53,365,0,47,61.714285714285715,98.64285714285714,87.39285714285714,192,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-01,28,2015-12-05T00:00:00+00:00,train,172,4,1,1,53,1,0,51,67.42857142857143,80.64285714285714,106.53571428571429,167,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-01,28,2015-12-05T00:00:00+00:00,train,164,4,1,1,53,1,0,80,58.42857142857143,90.71428571428571,86.25,153,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-02,28,2015-12-06T00:00:00+00:00,train,148,5,2,1,53,2,1,154,75.71428571428571,78.85714285714286,106.92857142857143,120,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-02,28,2015-12-06T00:00:00+00:00,train,169,5,2,1,53,2,1,207,74.0,96.57142857142857,90.14285714285714,119,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-03,28,2015-12-07T00:00:00+00:00,train,69,6,3,1,53,3,1,154,92.71428571428571,83.14285714285714,107.32142857142857,42,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-03,28,2015-12-07T00:00:00+00:00,train,119,6,3,1,53,3,1,212,93.28571428571429,108.57142857142857,94.5,63,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-04,28,2015-12-08T00:00:00+00:00,train,81,0,4,1,1,4,0,131,103.42857142857143,85.92857142857143,106.67857142857143,40,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-04,28,2015-12-08T00:00:00+00:00,train,125,0,4,1,1,4,0,179,114.71428571428571,110.85714285714286,98.89285714285714,52,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-05,28,2015-12-09T00:00:00+00:00,train,73,1,5,1,1,5,0,36,98.71428571428571,83.35714285714286,102.42857142857143,33,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-05,28,2015-12-09T00:00:00+00:00,train,61,1,5,1,1,5,0,55,117.71428571428571,102.92857142857143,98.75,20,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-06,28,2015-12-10T00:00:00+00:00,train,72,2,6,1,1,6,0,58,95.57142857142857,82.42857142857143,98.64285714285714,29,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-06,28,2015-12-10T00:00:00+00:00,train,64,2,6,1,1,6,0,55,119.28571428571429,95.0,98.21428571428571,15,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-07,28,2015-12-11T00:00:00+00:00,train,71,3,7,1,1,7,0,46,90.0,81.14285714285714,93.89285714285714,23,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-07,28,2015-12-11T00:00:00+00:00,train,56,3,7,1,1,7,0,91,125.57142857142857,93.64285714285714,99.14285714285714,15,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-08,28,2015-12-12T00:00:00+00:00,train,54,4,8,1,1,8,0,43,88.85714285714286,78.14285714285714,89.03571428571429,21,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-08,28,2015-12-12T00:00:00+00:00,train,47,4,8,1,1,8,0,93,127.42857142857143,92.92857142857143,100.39285714285714,15,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-09,28,2015-12-13T00:00:00+00:00,train,65,5,9,1,1,9,1,57,75.0,75.35714285714286,85.14285714285714,23,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-09,28,2015-12-13T00:00:00+00:00,train,49,5,9,1,1,9,1,55,105.71428571428571,89.85714285714286,100.28571428571429,15,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-10,28,2015-12-14T00:00:00+00:00,train,56,6,10,1,1,10,1,29,57.142857142857146,74.92857142857143,84.25,15,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-10,28,2015-12-14T00:00:00+00:00,train,47,6,10,1,1,10,1,30,79.71428571428571,86.5,99.71428571428571,17,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-11,28,2015-12-15T00:00:00+00:00,train,64,0,11,1,2,11,0,43,44.57142857142857,74.0,83.17857142857143,15,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-11,28,2015-12-15T00:00:00+00:00,train,36,0,11,1,2,11,0,27,58.0,86.35714285714286,99.17857142857143,15,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-12,28,2015-12-16T00:00:00+00:00,train,75,1,12,1,2,12,0,49,46.42857142857143,72.57142857142857,82.21428571428571,14,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-12,28,2015-12-16T00:00:00+00:00,train,45,1,12,1,2,12,0,21,53.142857142857146,85.42857142857143,97.82142857142857,14,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-13,28,2015-12-17T00:00:00+00:00,train,65,2,13,1,2,13,0,52,45.57142857142857,70.57142857142857,79.71428571428571,21,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-13,28,2015-12-17T00:00:00+00:00,train,40,2,13,1,2,13,0,29,49.42857142857143,84.35714285714286,94.35714285714286,12,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-14,28,2015-12-18T00:00:00+00:00,train,78,3,14,1,2,14,0,52,46.42857142857143,68.21428571428571,77.53571428571429,22,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-14,28,2015-12-18T00:00:00+00:00,train,67,3,14,1,2,14,0,34,41.285714285714285,83.42857142857143,91.03571428571429,37,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-15,28,2015-12-19T00:00:00+00:00,train,72,4,15,1,2,15,0,47,47.0,67.92857142857143,74.28571428571429,23,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-15,28,2015-12-19T00:00:00+00:00,train,79,4,15,1,2,15,0,51,35.285714285714285,81.35714285714286,86.03571428571429,39,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-16,28,2015-12-20T00:00:00+00:00,train,75,5,16,1,2,16,1,59,47.285714285714285,61.142857142857146,70.0,22,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-16,28,2015-12-20T00:00:00+00:00,train,90,5,16,1,2,16,1,42,33.42857142857143,69.57142857142857,83.07142857142857,49,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-17,28,2015-12-21T00:00:00+00:00,train,42,6,17,1,2,17,1,48,50.0,53.57142857142857,68.35714285714286,20,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-17,28,2015-12-21T00:00:00+00:00,train,53,6,17,1,2,17,1,36,34.285714285714285,57.0,82.78571428571429,22,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-18,28,2015-12-22T00:00:00+00:00,train,59,0,18,1,3,18,0,60,52.42857142857143,48.5,67.21428571428571,20,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-18,28,2015-12-22T00:00:00+00:00,train,53,0,18,1,3,18,0,39,36.0,47.0,78.92857142857143,18,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-19,28,2015-12-23T00:00:00+00:00,train,68,1,19,1,3,19,0,83,57.285714285714285,51.857142857142854,67.60714285714286,23,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-19,28,2015-12-23T00:00:00+00:00,train,122,1,19,1,3,19,0,35,38.0,45.57142857142857,74.25,76,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-20,28,2015-12-24T00:00:00+00:00,train,70,2,20,1,3,20,0,96,63.57142857142857,54.57142857142857,68.5,22,
