hotel_key,hotel_public_id,target_date,horizon_days,prediction_cutoff,partition,target_room_nights,day_of_week,day_of_month,month,week_of_year,day_of_year,is_weekend,demand_lag_1,demand_lag_7,demand_lag_14,demand_lag_28,demand_rolling_mean_7,demand_rolling_mean_14,demand_rolling_mean_28,on_books_room_nights_at_cutoff,rooms_existing_at_cutoff
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-05,1,2015-11-05T00:00:00+00:00,train,89,3,5,11,45,309,0,80,201,145,223,113.0,137.35714285714286,164.78571428571428,85,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-06,1,2015-11-06T00:00:00+00:00,train,116,4,6,11,45,310,0,109,100,177,167,100.0,112.28571428571429,138.92857142857142,111,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-06,1,2015-11-06T00:00:00+00:00,train,112,4,6,11,45,310,0,89,177,127,205,97.0,133.35714285714286,160.0,110,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-07,1,2015-11-07T00:00:00+00:00,train,143,5,7,11,45,311,1,116,119,159,183,102.28571428571429,107.92857142857143,137.10714285714286,139,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-07,1,2015-11-07T00:00:00+00:00,train,98,5,7,11,45,311,1,112,99,107,222,87.71428571428571,132.28571428571428,156.67857142857142,97,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-08,1,2015-11-08T00:00:00+00:00,train,143,6,8,11,45,312,1,143,73,124,168,105.71428571428571,106.78571428571429,135.67857142857142,138,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-08,1,2015-11-08T00:00:00+00:00,train,90,6,8,11,45,312,1,98,94,195,173,87.57142857142857,131.64285714285714,152.25,90,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-09,1,2015-11-09T00:00:00+00:00,train,149,0,9,11,46,313,0,143,78,106,155,115.71428571428571,108.14285714285714,134.78571428571428,147,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-09,1,2015-11-09T00:00:00+00:00,train,56,0,9,11,46,313,0,90,68,199,175,87.0,124.14285714285714,149.28571428571428,50,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-10,1,2015-11-10T00:00:00+00:00,train,155,1,10,11,46,314,0,149,113,115,131,125.85714285714286,111.21428571428571,134.57142857142858,150,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-10,1,2015-11-10T00:00:00+00:00,train,59,1,10,11,46,314,0,56,72,186,156,85.28571428571429,113.92857142857143,145.03571428571428,58,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-11,1,2015-11-11T00:00:00+00:00,train,164,2,11,11,46,315,0,155,108,102,134,131.85714285714286,114.07142857142857,135.42857142857142,162,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-11,1,2015-11-11T00:00:00+00:00,train,70,2,11,11,46,315,0,59,80,173,133,83.42857142857143,104.85714285714286,141.57142857142858,71,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-12,1,2015-11-12T00:00:00+00:00,train,179,3,12,11,46,316,0,164,109,89,180,139.85714285714286,118.5,136.5,176,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-12,1,2015-11-12T00:00:00+00:00,train,65,3,12,11,46,316,0,70,89,201,190,82.0,97.5,139.32142857142858,63,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-13,1,2015-11-13T00:00:00+00:00,train,179,4,13,11,46,317,0,179,116,100,178,149.85714285714286,124.92857142857143,136.46428571428572,180,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-13,1,2015-11-13T00:00:00+00:00,train,58,4,13,11,46,317,0,65,112,177,216,78.57142857142857,87.78571428571429,134.85714285714286,59,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-14,1,2015-11-14T00:00:00+00:00,train,166,5,14,11,46,318,1,179,143,119,179,158.85714285714286,130.57142857142858,136.5,165,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-14,1,2015-11-14T00:00:00+00:00,train,58,5,14,11,46,318,1,58,98,99,217,70.85714285714286,79.28571428571429,129.21428571428572,56,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-15,1,2015-11-15T00:00:00+00:00,train,54,6,15,11,46,319,1,166,143,73,181,162.14285714285714,133.92857142857142,136.03571428571428,50,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-15,1,2015-11-15T00:00:00+00:00,train,46,6,15,11,46,319,1,58,90,94,155,65.14285714285714,76.35714285714286,123.53571428571429,45,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-16,1,2015-11-16T00:00:00+00:00,train,73,0,16,11,47,320,0,54,149,78,152,149.42857142857142,132.57142857142858,131.5,62,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-16,1,2015-11-16T00:00:00+00:00,train,42,0,16,11,47,320,0,46,56,68,196,58.857142857142854,72.92857142857143,119.64285714285714,40,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-17,1,2015-11-17T00:00:00+00:00,train,76,1,17,11,47,321,0,73,155,113,157,138.57142857142858,132.21428571428572,128.67857142857142,62,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-17,1,2015-11-17T00:00:00+00:00,train,59,1,17,11,47,321,0,42,59,72,215,56.857142857142854,71.07142857142857,114.14285714285714,57,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-18,1,2015-11-18T00:00:00+00:00,train,122,2,18,11,47,322,0,76,164,108,172,127.28571428571429,129.57142857142858,125.78571428571429,111,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-18,1,2015-11-18T00:00:00+00:00,train,126,2,18,11,47,322,0,59,70,80,215,56.857142857142854,70.14285714285714,108.57142857142857,125,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-19,1,2015-11-19T00:00:00+00:00,train,113,3,19,11,47,323,0,122,179,109,181,121.28571428571429,130.57142857142858,124.0,108,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-19,1,2015-11-19T00:00:00+00:00,train,127,3,19,11,47,323,0,126,65,89,145,64.85714285714286,73.42857142857143,105.39285714285714,128,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-20,1,2015-11-20T00:00:00+00:00,train,138,4,20,11,47,324,0,113,179,116,177,111.85714285714286,130.85714285714286,121.57142857142857,136,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-20,1,2015-11-20T00:00:00+00:00,train,191,4,20,11,47,324,0,127,58,112,127,73.71428571428571,76.14285714285714,104.75,189,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-21,1,2015-11-21T00:00:00+00:00,train,179,5,21,11,47,325,1,138,166,143,159,106.0,132.42857142857142,120.17857142857143,182,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-21,1,2015-11-21T00:00:00+00:00,train,125,5,21,11,47,325,1,191,58,98,107,92.71428571428571,81.78571428571429,107.03571428571429,124,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-22,1,2015-11-22T00:00:00+00:00,train,94,6,22,11,47,326,1,179,54,143,124,107.85714285714286,135.0,120.89285714285714,94,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-22,1,2015-11-22T00:00:00+00:00,train,44,6,22,11,47,326,1,125,46,90,195,102.28571428571429,83.71428571428571,107.67857142857143,41,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-23,1,2015-11-23T00:00:00+00:00,train,92,0,23,11,48,327,0,94,73,149,106,113.57142857142857,131.5,119.82142857142857,82,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-23,1,2015-11-23T00:00:00+00:00,train,147,0,23,11,48,327,0,44,42,56,199,102.0,80.42857142857143,102.28571428571429,158,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-24,1,2015-11-24T00:00:00+00:00,train,72,1,24,11,48,328,0,92,76,155,115,116.28571428571429,127.42857142857143,119.32142857142857,60,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-24,1,2015-11-24T00:00:00+00:00,train,166,1,24,11,48,328,0,147,59,59,186,117.0,86.92857142857143,100.42857142857143,166,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-25,1,2015-11-25T00:00:00+00:00,train,71,2,25,11,48,329,0,72,122,164,102,115.71428571428571,121.5,117.78571428571429,57,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-25,1,2015-11-25T00:00:00+00:00,train,166,2,25,11,48,329,0,166,126,70,173,132.28571428571428,94.57142857142857,99.71428571428571,166,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-26,1,2015-11-26T00:00:00+00:00,train,64,3,26,11,48,330,0,71,113,179,89,108.42857142857143,114.85714285714286,116.67857142857143,55,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-26,1,2015-11-26T00:00:00+00:00,train,110,3,26,11,48,330,0,166,127,65,201,138.0,101.42857142857143,99.46428571428571,110,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-27,1,2015-11-27T00:00:00+00:00,train,85,4,27,11,48,331,0,64,138,179,100,101.42857142857143,106.64285714285714,115.78571428571429,78,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-27,1,2015-11-27T00:00:00+00:00,train,103,4,27,11,48,331,0,110,191,58,177,135.57142857142858,104.64285714285714,96.21428571428571,103,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-28,1,2015-11-28T00:00:00+00:00,train,96,5,28,11,48,332,1,85,179,166,119,93.85714285714286,99.92857142857143,115.25,91,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-28,1,2015-11-28T00:00:00+00:00,train,98,5,28,11,48,332,1,103,125,58,99,123.0,107.85714285714286,93.57142857142857,97,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-29,1,2015-11-29T00:00:00+00:00,train,35,6,29,11,48,333,1,96,94,54,73,82.0,94.92857142857143,114.42857142857143,34,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-29,1,2015-11-29T00:00:00+00:00,train,77,6,29,11,48,333,1,98,44,46,94,119.14285714285714,110.71428571428571,93.53571428571429,76,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-30,1,2015-11-30T00:00:00+00:00,train,56,0,30,11,49,334,0,35,92,73,78,73.57142857142857,93.57142857142857,113.07142857142857,44,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-30,1,2015-11-30T00:00:00+00:00,train,29,0,30,11,49,334,0,77,147,42,68,123.85714285714286,112.92857142857143,92.92857142857143,30,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-01,1,2015-12-01T00:00:00+00:00,train,69,1,1,12,49,335,0,56,72,76,113,68.42857142857143,92.35714285714286,112.28571428571429,58,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-01,1,2015-12-01T00:00:00+00:00,train,34,1,1,12,49,335,0,29,166,59,72,107.0,112.0,91.53571428571429,34,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-02,1,2015-12-02T00:00:00+00:00,train,80,2,2,12,49,336,0,69,71,122,108,68.0,91.85714285714286,110.71428571428571,74,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-02,1,2015-12-02T00:00:00+00:00,train,44,2,2,12,49,336,0,34,166,126,80,88.14285714285714,110.21428571428571,90.17857142857143,42,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-03,1,2015-12-03T00:00:00+00:00,train,85,3,3,12,49,337,0,80,64,113,109,69.28571428571429,88.85714285714286,109.71428571428571,74,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-03,1,2015-12-03T00:00:00+00:00,train,47,3,3,12,49,337,0,44,110,127,89,70.71428571428571,104.35714285714286,88.89285714285714,46,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-04,1,2015-12-04T00:00:00+00:00,train,51,4,4,12,49,338,0,85,85,138,116,72.28571428571429,86.85714285714286,108.85714285714286,47,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-04,1,2015-12-04T00:00:00+00:00,train,80,4,4,12,49,338,0,47,103,191,112,61.714285714285715,98.64285714285714,87.39285714285714,82,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-05,1,2015-12-05T00:00:00+00:00,train,154,5,5,12,49,339,1,51,96,179,143,67.42857142857143,80.64285714285714,106.53571428571429,149,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-05,1,2015-12-05T00:00:00+00:00,train,207,5,5,12,49,339,1,80,98,125,98,58.42857142857143,90.71428571428571,86.25,203,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-06,1,2015-12-06T00:00:00+00:00,train,154,6,6,12,49,340,1,154,35,94,143,75.71428571428571,78.85714285714286,106.92857142857143,148,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-06,1,2015-12-06T00:00:00+00:00,train,212,6,6,12,49,340,1,207,77,44,90,74.0,96.57142857142857,90.14285714285714,210,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-07,1,2015-12-07T00:00:00+00:00,train,131,0,7,12,50,341,0,154,56,92,149,92.71428571428571,83.14285714285714,107.32142857142857,127,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-07,1,2015-12-07T00:00:00+00:00,train,179,0,7,12,50,341,0,212,29,147,56,93.28571428571429,108.57142857142857,94.5,177,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-08,1,2015-12-08T00:00:00+00:00,train,36,1,8,12,50,342,0,131,69,72,155,103.42857142857143,85.92857142857143,106.67857142857143,35,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-08,1,2015-12-08T00:00:00+00:00,train,55,1,8,12,50,342,0,179,34,166,59,114.71428571428571,110.85714285714286,98.89285714285714,54,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-09,1,2015-12-09T00:00:00+00:00,train,58,2,9,12,50,343,0,36,80,71,164,98.71428571428571,83.35714285714286,102.42857142857143,45,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-09,1,2015-12-09T00:00:00+00:00,train,55,2,9,12,50,343,0,55,44,166,70,117.71428571428571,102.92857142857143,98.75,56,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-10,1,2015-12-10T00:00:00+00:00,train,46,3,10,12,50,344,0,58,85,64,179,95.57142857142857,82.42857142857143,98.64285714285714,41,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-10,1,2015-12-10T00:00:00+00:00,train,91,3,10,12,50,344,0,55,47,110,65,119.28571428571429,95.0,98.21428571428571,86,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-11,1,2015-12-11T00:00:00+00:00,train,43,4,11,12,50,345,0,46,51,85,179,90.0,81.14285714285714,93.89285714285714,43,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-11,1,2015-12-11T00:00:00+00:00,train,93,4,11,12,50,345,0,91,80,103,58,125.57142857142857,93.64285714285714,99.14285714285714,92,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-12,1,2015-12-12T00:00:00+00:00,train,57,5,12,12,50,346,1,43,154,96,166,88.85714285714286,78.14285714285714,89.03571428571429,57,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-12,1,2015-12-12T00:00:00+00:00,train,55,5,12,12,50,346,1,93,207,98,58,127.42857142857143,92.92857142857143,100.39285714285714,53,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-13,1,2015-12-13T00:00:00+00:00,train,29,6,13,12,50,347,1,57,154,35,54,75.0,75.35714285714286,85.14285714285714,27,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-13,1,2015-12-13T00:00:00+00:00,train,30,6,13,12,50,347,1,55,212,77,46,105.71428571428571,89.85714285714286,100.28571428571429,30,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-14,1,2015-12-14T00:00:00+00:00,train,43,0,14,12,51,348,0,29,131,56,73,57.142857142857146,74.92857142857143,84.25,37,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-14,1,2015-12-14T00:00:00+00:00,train,27,0,14,12,51,348,0,30,179,29,42,79.71428571428571,86.5,99.71428571428571,26,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-15,1,2015-12-15T00:00:00+00:00,train,49,1,15,12,51,349,0,43,36,69,76,44.57142857142857,74.0,83.17857142857143,46,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-15,1,2015-12-15T00:00:00+00:00,train,21,1,15,12,51,349,0,27,55,34,59,58.0,86.35714285714286,99.17857142857143,18,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-16,1,2015-12-16T00:00:00+00:00,train,52,2,16,12,51,350,0,49,58,80,122,46.42857142857143,72.57142857142857,82.21428571428571,43,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-16,1,2015-12-16T00:00:00+00:00,train,29,2,16,12,51,350,0,21,55,44,126,53.142857142857146,85.42857142857143,97.82142857142857,27,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-17,1,2015-12-17T00:00:00+00:00,train,52,3,17,12,51,351,0,52,46,85,113,45.57142857142857,70.57142857142857,79.71428571428571,45,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-17,1,2015-12-17T00:00:00+00:00,train,34,3,17,12,51,351,0,29,91,47,127,49.42857142857143,84.35714285714286,94.35714285714286,33,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-18,1,2015-12-18T00:00:00+00:00,train,47,4,18,12,51,352,0,52,43,51,138,46.42857142857143,68.21428571428571,77.53571428571429,45,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-18,1,2015-12-18T00:00:00+00:00,train,51,4,18,12,51,352,0,34,93,80,191,41.285714285714285,83.42857142857143,91.03571428571429,51,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-19,1,2015-12-19T00:00:00+00:00,train,59,5,19,12,51,353,1,47,57,154,179,47.0,67.92857142857143,74.28571428571429,52,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-19,1,2015-12-19T00:00:00+00:00,train,42,5,19,12,51,353,1,51,55,207,125,35.285714285714285,81.35714285714286,86.03571428571429,38,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-20,1,2015-12-20T00:00:00+00:00,train,48,6,20,12,51,354,1,59,29,154,94,47.285714285714285,61.142857142857146,70.0,45,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-20,1,2015-12-20T00:00:00+00:00,train,36,6,20,12,51,354,1,42,30,212,44,33.42857142857143,69.57142857142857,83.07142857142857,33,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-21,1,2015-12-21T00:00:00+00:00,train,60,0,21,12,52,355,0,48,43,131,92,50.0,53.57142857142857,68.35714285714286,55,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-21,1,2015-12-21T00:00:00+00:00,train,39,0,21,12,52,355,0,36,27,179,147,34.285714285714285,57.0,82.78571428571429,33,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-22,1,2015-12-22T00:00:00+00:00,train,83,1,22,12,52,356,0,60,49,36,72,52.42857142857143,48.5,67.21428571428571,78,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-22,1,2015-12-22T00:00:00+00:00,train,35,1,22,12,52,356,0,39,21,55,166,36.0,47.0,78.92857142857143,34,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-23,1,2015-12-23T00:00:00+00:00,train,96,2,23,12,52,357,0,83,52,58,71,57.285714285714285,51.857142857142854,67.60714285714286,95,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-23,1,2015-12-23T00:00:00+00:00,train,36,2,23,12,52,357,0,35,29,55,166,38.0,45.57142857142857,74.25,35,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-24,1,2015-12-24T00:00:00+00:00,train,129,3,24,12,52,358,0,96,52,46,64,63.57142857142857,54.57142857142857,68.5,128,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-24,1,2015-12-24T00:00:00+00:00,train,51,3,24,12,52,358,0,36,34,91,110,39.0,44.214285714285715,69.60714285714286,50,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-25,1,2015-12-25T00:00:00+00:00,train,137,4,25,12,52,359,0,129,47,43,85,74.57142857142857,60.5,70.82142857142857,134,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-25,1,2015-12-25T00:00:00+00:00,train,59,4,25,12,52,359,0,51,51,93,103,41.42857142857143,41.357142857142854,67.5,60,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-26,1,2015-12-26T00:00:00+00:00,train,143,5,26,12,52,360,1,137,59,57,96,87.42857142857143,67.21428571428571,72.67857142857143,137,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-26,1,2015-12-26T00:00:00+00:00,train,99,5,26,12,52,360,1,59,42,55,98,42.57142857142857,38.92857142857143,65.92857142857143,98,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-27,1,2015-12-27T00:00:00+00:00,train,131,6,27,12,52,361,1,143,48,29,35,99.42857142857143,73.35714285714286,74.35714285714286,129,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-27,1,2015-12-27T00:00:00+00:00,train,130,6,27,12,52,361,1,99,36,30,77,50.714285714285715,42.07142857142857,65.96428571428571,131,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-28,1,2015-12-28T00:00:00+00:00,train,123,0,28,12,53,362,0,131,60,43,56,111.28571428571429,80.64285714285714,77.78571428571429,113,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-28,1,2015-12-28T00:00:00+00:00,train,155,0,28,12,53,362,0,130,39,27,29,64.14285714285714,49.214285714285715,67.85714285714286,154,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-29,1,2015-12-29T00:00:00+00:00,train,90,1,29,12,53,363,0,123,83,49,69,120.28571428571429,86.35714285714286,80.17857142857143,86,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-29,1,2015-12-29T00:00:00+00:00,train,197,1,29,12,53,363,0,155,35,21,34,80.71428571428571,58.357142857142854,72.35714285714286,195,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-30,1,2015-12-30T00:00:00+00:00,train,168,2,30,12,53,364,0,90,96,52,80,121.28571428571429,89.28571428571429,80.92857142857143,169,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-30,1,2015-12-30T00:00:00+00:00,train,195,2,30,12,53,364,0,197,36,29,44,103.85714285714286,70.92857142857143,78.17857142857143,195,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-31,1,2015-12-31T00:00:00+00:00,train,179,3,31,12,53,365,0,168,129,52,85,131.57142857142858,97.57142857142857,84.07142857142857,176,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-31,1,2015-12-31T00:00:00+00:00,train,213,3,31,12,53,365,0,195,51,34,47,126.57142857142857,82.78571428571429,83.57142857142857,206,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-01,1,2016-01-01T00:00:00+00:00,train,172,4,1,1,53,1,0,179,137,47,51,138.71428571428572,106.64285714285714,87.42857142857143,171,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-01,1,2016-01-01T00:00:00+00:00,train,164,4,1,1,53,1,0,213,59,51,80,149.71428571428572,95.57142857142857,89.5,161,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-02,1,2016-01-02T00:00:00+00:00,train,148,5,2,1,53,2,1,172,143,59,154,143.71428571428572,115.57142857142857,91.75,145,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-02,1,2016-01-02T00:00:00+00:00,train,169,5,2,1,53,2,1,164,99,42,207,164.71428571428572,103.64285714285714,92.5,164,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-03,1,2016-01-03T00:00:00+00:00,train,69,6,3,1,53,3,1,148,131,48,154,144.42857142857142,121.92857142857143,91.53571428571429,63,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-03,1,2016-01-03T00:00:00+00:00,train,119,6,3,1,53,3,1,169,130,36,212,174.71428571428572,112.71428571428571,91.14285714285714,117,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-04,1,2016-01-04T00:00:00+00:00,train,81,0,4,1,1,4,0,69,123,60,131,135.57142857142858,123.42857142857143,88.5,72,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-04,1,2016-01-04T00:00:00+00:00,train,125,0,4,1,1,4,0,119,155,39,179,173.14285714285714,118.64285714285714,87.82142857142857,118,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-05,1,2016-01-05T00:00:00+00:00,train,73,1,5,1,1,5,0,81,90,83,36,129.57142857142858,124.92857142857143,86.71428571428571,69,
