hotel_key,hotel_public_id,target_date,horizon_days,prediction_cutoff,partition,target_room_nights,day_of_week,day_of_month,month,week_of_year,day_of_year,is_weekend,demand_lag_14,demand_lag_28,demand_rolling_mean_7,demand_rolling_mean_14,demand_rolling_mean_28,on_books_room_nights_at_cutoff,rooms_existing_at_cutoff
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-10,14,2015-10-28T00:00:00+00:00,train,59,1,10,11,46,314,0,186,156,167.71428571428572,178.28571428571428,178.67857142857142,38,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-11,14,2015-10-29T00:00:00+00:00,train,164,2,11,11,46,315,0,102,134,137.71428571428572,154.5,162.39285714285714,149,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-11,14,2015-10-29T00:00:00+00:00,train,70,2,11,11,46,315,0,173,133,161.71428571428572,181.14285714285714,180.82142857142858,43,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-12,14,2015-10-30T00:00:00+00:00,train,179,3,12,11,46,316,0,89,180,124.57142857142857,148.0,159.07142857142858,172,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-12,14,2015-10-30T00:00:00+00:00,train,65,3,12,11,46,316,0,201,190,169.71428571428572,181.92857142857142,184.71428571428572,44,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-13,14,2015-10-31T00:00:00+00:00,train,179,4,13,11,46,317,0,100,178,113.57142857142857,142.42857142857142,156.10714285714286,177,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-13,14,2015-10-31T00:00:00+00:00,train,58,4,13,11,46,317,0,177,216,176.85714285714286,179.14285714285714,183.5,71,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-14,14,2015-11-01T00:00:00+00:00,train,166,5,14,11,46,318,1,119,179,107.85714285714286,138.14285714285714,154.0,167,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-14,14,2015-11-01T00:00:00+00:00,train,58,5,14,11,46,318,1,99,217,175.71428571428572,170.71428571428572,179.89285714285714,63,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-15,14,2015-11-02T00:00:00+00:00,train,54,6,15,11,46,319,1,73,181,100.57142857142857,130.42857142857142,150.35714285714286,49,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-15,14,2015-11-02T00:00:00+00:00,train,46,6,15,11,46,319,1,94,155,161.28571428571428,166.35714285714286,177.5,36,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-16,14,2015-11-03T00:00:00+00:00,train,73,0,16,11,47,320,0,78,152,96.57142857142857,125.14285714285714,146.75,34,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-16,14,2015-11-03T00:00:00+00:00,train,42,0,16,11,47,320,0,68,196,142.57142857142858,157.21428571428572,173.71428571428572,26,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-17,14,2015-11-04T00:00:00+00:00,train,76,1,17,11,47,321,0,113,157,96.28571428571429,122.0,144.17857142857142,24,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-17,14,2015-11-04T00:00:00+00:00,train,59,1,17,11,47,321,0,72,215,126.28571428571429,147.0,169.85714285714286,41,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-18,14,2015-11-05T00:00:00+00:00,train,122,2,18,11,47,322,0,108,172,97.14285714285714,117.42857142857143,141.53571428571428,62,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-18,14,2015-11-05T00:00:00+00:00,train,126,2,18,11,47,322,0,80,215,113.0,137.35714285714286,164.78571428571428,117,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-19,14,2015-11-06T00:00:00+00:00,train,113,3,19,11,47,323,0,109,181,100.0,112.28571428571429,138.92857142857142,72,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-19,14,2015-11-06T00:00:00+00:00,train,127,3,19,11,47,323,0,89,145,97.0,133.35714285714286,160.0,121,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-20,14,2015-11-07T00:00:00+00:00,train,138,4,20,11,47,324,0,116,177,102.28571428571429,107.92857142857143,137.10714285714286,123,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-20,14,2015-11-07T00:00:00+00:00,train,191,4,20,11,47,324,0,112,127,87.71428571428571,132.28571428571428,156.67857142857142,189,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-21,14,2015-11-08T00:00:00+00:00,train,179,5,21,11,47,325,1,143,159,105.71428571428571,106.78571428571429,135.67857142857142,169,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-21,14,2015-11-08T00:00:00+00:00,train,125,5,21,11,47,325,1,98,107,87.57142857142857,131.64285714285714,152.25,117,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-22,14,2015-11-09T00:00:00+00:00,train,94,6,22,11,47,326,1,143,124,115.71428571428571,108.14285714285714,134.78571428571428,81,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-22,14,2015-11-09T00:00:00+00:00,train,44,6,22,11,47,326,1,90,195,87.0,124.14285714285714,149.28571428571428,27,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-23,14,2015-11-10T00:00:00+00:00,train,92,0,23,11,48,327,0,149,106,125.85714285714286,111.21428571428571,134.57142857142858,62,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-23,14,2015-11-10T00:00:00+00:00,train,147,0,23,11,48,327,0,56,199,85.28571428571429,113.92857142857143,145.03571428571428,153,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-24,14,2015-11-11T00:00:00+00:00,train,72,1,24,11,48,328,0,155,115,131.85714285714286,114.07142857142857,135.42857142857142,36,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-24,14,2015-11-11T00:00:00+00:00,train,166,1,24,11,48,328,0,59,186,83.42857142857143,104.85714285714286,141.57142857142858,175,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-25,14,2015-11-12T00:00:00+00:00,train,71,2,25,11,48,329,0,164,102,139.85714285714286,118.5,136.5,30,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-25,14,2015-11-12T00:00:00+00:00,train,166,2,25,11,48,329,0,70,173,82.0,97.5,139.32142857142858,178,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-26,14,2015-11-13T00:00:00+00:00,train,64,3,26,11,48,330,0,179,89,149.85714285714286,124.92857142857143,136.46428571428572,39,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-26,14,2015-11-13T00:00:00+00:00,train,110,3,26,11,48,330,0,65,201,78.57142857142857,87.78571428571429,134.85714285714286,105,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-27,14,2015-11-14T00:00:00+00:00,train,85,4,27,11,48,331,0,179,100,158.85714285714286,130.57142857142858,136.5,48,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-27,14,2015-11-14T00:00:00+00:00,train,103,4,27,11,48,331,0,58,177,70.85714285714286,79.28571428571429,129.21428571428572,85,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-28,14,2015-11-15T00:00:00+00:00,train,96,5,28,11,48,332,1,166,119,162.14285714285714,133.92857142857142,136.03571428571428,49,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-28,14,2015-11-15T00:00:00+00:00,train,98,5,28,11,48,332,1,58,99,65.14285714285714,76.35714285714286,123.53571428571429,79,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-29,14,2015-11-16T00:00:00+00:00,train,35,6,29,11,48,333,1,54,73,149.42857142857142,132.57142857142858,131.5,21,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-29,14,2015-11-16T00:00:00+00:00,train,77,6,29,11,48,333,1,46,94,58.857142857142854,72.92857142857143,119.64285714285714,66,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-11-30,14,2015-11-17T00:00:00+00:00,train,56,0,30,11,49,334,0,73,78,138.57142857142858,132.21428571428572,128.67857142857142,35,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-11-30,14,2015-11-17T00:00:00+00:00,train,29,0,30,11,49,334,0,42,68,56.857142857142854,71.07142857142857,114.14285714285714,17,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-01,14,2015-11-18T00:00:00+00:00,train,69,1,1,12,49,335,0,76,113,127.28571428571429,129.57142857142858,125.78571428571429,32,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-01,14,2015-11-18T00:00:00+00:00,train,34,1,1,12,49,335,0,59,72,56.857142857142854,70.14285714285714,108.57142857142857,26,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-02,14,2015-11-19T00:00:00+00:00,train,80,2,2,12,49,336,0,122,108,121.28571428571429,130.57142857142858,124.0,43,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-02,14,2015-11-19T00:00:00+00:00,train,44,2,2,12,49,336,0,126,80,64.85714285714286,73.42857142857143,105.39285714285714,25,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-03,14,2015-11-20T00:00:00+00:00,train,85,3,3,12,49,337,0,113,109,111.85714285714286,130.85714285714286,121.57142857142857,53,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-03,14,2015-11-20T00:00:00+00:00,train,47,3,3,12,49,337,0,127,89,73.71428571428571,76.14285714285714,104.75,29,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-04,14,2015-11-21T00:00:00+00:00,train,51,4,4,12,49,338,0,138,116,106.0,132.42857142857142,120.17857142857143,33,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-04,14,2015-11-21T00:00:00+00:00,train,80,4,4,12,49,338,0,191,112,92.71428571428571,81.78571428571429,107.03571428571429,63,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-05,14,2015-11-22T00:00:00+00:00,train,154,5,5,12,49,339,1,179,143,107.85714285714286,135.0,120.89285714285714,138,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-05,14,2015-11-22T00:00:00+00:00,train,207,5,5,12,49,339,1,125,98,102.28571428571429,83.71428571428571,107.67857142857143,168,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-06,14,2015-11-23T00:00:00+00:00,train,154,6,6,12,49,340,1,94,143,113.57142857142857,131.5,119.82142857142857,141,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-06,14,2015-11-23T00:00:00+00:00,train,212,6,6,12,49,340,1,44,90,102.0,80.42857142857143,102.28571428571429,164,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-07,14,2015-11-24T00:00:00+00:00,train,131,0,7,12,50,341,0,92,149,116.28571428571429,127.42857142857143,119.32142857142857,107,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-07,14,2015-11-24T00:00:00+00:00,train,179,0,7,12,50,341,0,147,56,117.0,86.92857142857143,100.42857142857143,143,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-08,14,2015-11-25T00:00:00+00:00,train,36,1,8,12,50,342,0,72,155,115.71428571428571,121.5,117.78571428571429,19,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-08,14,2015-11-25T00:00:00+00:00,train,55,1,8,12,50,342,0,166,59,132.28571428571428,94.57142857142857,99.71428571428571,35,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-09,14,2015-11-26T00:00:00+00:00,train,58,2,9,12,50,343,0,71,164,108.42857142857143,114.85714285714286,116.67857142857143,18,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-09,14,2015-11-26T00:00:00+00:00,train,55,2,9,12,50,343,0,166,70,138.0,101.42857142857143,99.46428571428571,36,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-10,14,2015-11-27T00:00:00+00:00,train,46,3,10,12,50,344,0,64,179,101.42857142857143,106.64285714285714,115.78571428571429,19,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-10,14,2015-11-27T00:00:00+00:00,train,91,3,10,12,50,344,0,110,65,135.57142857142858,104.64285714285714,96.21428571428571,36,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-11,14,2015-11-28T00:00:00+00:00,train,43,4,11,12,50,345,0,85,179,93.85714285714286,99.92857142857143,115.25,24,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-11,14,2015-11-28T00:00:00+00:00,train,93,4,11,12,50,345,0,103,58,123.0,107.85714285714286,93.57142857142857,41,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-12,14,2015-11-29T00:00:00+00:00,train,57,5,12,12,50,346,1,96,166,82.0,94.92857142857143,114.42857142857143,27,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-12,14,2015-11-29T00:00:00+00:00,train,55,5,12,12,50,346,1,98,58,119.14285714285714,110.71428571428571,93.53571428571429,42,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-13,14,2015-11-30T00:00:00+00:00,train,29,6,13,12,50,347,1,35,54,73.57142857142857,93.57142857142857,113.07142857142857,17,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-13,14,2015-11-30T00:00:00+00:00,train,30,6,13,12,50,347,1,77,46,123.85714285714286,112.92857142857143,92.92857142857143,23,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-14,14,2015-12-01T00:00:00+00:00,train,43,0,14,12,51,348,0,56,73,68.42857142857143,92.35714285714286,112.28571428571429,28,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-14,14,2015-12-01T00:00:00+00:00,train,27,0,14,12,51,348,0,29,42,107.0,112.0,91.53571428571429,17,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-15,14,2015-12-02T00:00:00+00:00,train,49,1,15,12,51,349,0,69,76,68.0,91.85714285714286,110.71428571428571,28,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-15,14,2015-12-02T00:00:00+00:00,train,21,1,15,12,51,349,0,34,59,88.14285714285714,110.21428571428571,90.17857142857143,9,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-16,14,2015-12-03T00:00:00+00:00,train,52,2,16,12,51,350,0,80,122,69.28571428571429,88.85714285714286,109.71428571428571,29,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-16,14,2015-12-03T00:00:00+00:00,train,29,2,16,12,51,350,0,44,126,70.71428571428571,104.35714285714286,88.89285714285714,14,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-17,14,2015-12-04T00:00:00+00:00,train,52,3,17,12,51,351,0,85,113,72.28571428571429,86.85714285714286,108.85714285714286,30,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-17,14,2015-12-04T00:00:00+00:00,train,34,3,17,12,51,351,0,47,127,61.714285714285715,98.64285714285714,87.39285714285714,17,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-18,14,2015-12-05T00:00:00+00:00,train,47,4,18,12,51,352,0,51,138,67.42857142857143,80.64285714285714,106.53571428571429,32,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-18,14,2015-12-05T00:00:00+00:00,train,51,4,18,12,51,352,0,80,191,58.42857142857143,90.71428571428571,86.25,34,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-19,14,2015-12-06T00:00:00+00:00,train,59,5,19,12,51,353,1,154,179,75.71428571428571,78.85714285714286,106.92857142857143,38,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-19,14,2015-12-06T00:00:00+00:00,train,42,5,19,12,51,353,1,207,125,74.0,96.57142857142857,90.14285714285714,25,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-20,14,2015-12-07T00:00:00+00:00,train,48,6,20,12,51,354,1,154,94,92.71428571428571,83.14285714285714,107.32142857142857,38,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-20,14,2015-12-07T00:00:00+00:00,train,36,6,20,12,51,354,1,212,44,93.28571428571429,108.57142857142857,94.5,20,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-21,14,2015-12-08T00:00:00+00:00,train,60,0,21,12,52,355,0,131,92,103.42857142857143,85.92857142857143,106.67857142857143,48,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-21,14,2015-12-08T00:00:00+00:00,train,39,0,21,12,52,355,0,179,147,114.71428571428571,110.85714285714286,98.89285714285714,24,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-22,14,2015-12-09T00:00:00+00:00,train,83,1,22,12,52,356,0,36,72,98.71428571428571,83.35714285714286,102.42857142857143,68,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-22,14,2015-12-09T00:00:00+00:00,train,35,1,22,12,52,356,0,55,166,117.71428571428571,102.92857142857143,98.75,23,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-23,14,2015-12-10T00:00:00+00:00,train,96,2,23,12,52,357,0,58,71,95.57142857142857,82.42857142857143,98.64285714285714,91,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-23,14,2015-12-10T00:00:00+00:00,train,36,2,23,12,52,357,0,55,166,119.28571428571429,95.0,98.21428571428571,26,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-24,14,2015-12-11T00:00:00+00:00,train,129,3,24,12,52,358,0,46,64,90.0,81.14285714285714,93.89285714285714,117,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-24,14,2015-12-11T00:00:00+00:00,train,51,3,24,12,52,358,0,91,110,125.57142857142857,93.64285714285714,99.14285714285714,43,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-25,14,2015-12-12T00:00:00+00:00,train,137,4,25,12,52,359,0,43,85,88.85714285714286,78.14285714285714,89.03571428571429,121,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-25,14,2015-12-12T00:00:00+00:00,train,59,4,25,12,52,359,0,93,103,127.42857142857143,92.92857142857143,100.39285714285714,47,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-26,14,2015-12-13T00:00:00+00:00,train,143,5,26,12,52,360,1,57,96,75.0,75.35714285714286,85.14285714285714,124,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-26,14,2015-12-13T00:00:00+00:00,train,99,5,26,12,52,360,1,55,98,105.71428571428571,89.85714285714286,100.28571428571429,75,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-27,14,2015-12-14T00:00:00+00:00,train,131,6,27,12,52,361,1,29,35,57.142857142857146,74.92857142857143,84.25,117,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-27,14,2015-12-14T00:00:00+00:00,train,130,6,27,12,52,361,1,30,77,79.71428571428571,86.5,99.71428571428571,93,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-28,14,2015-12-15T00:00:00+00:00,train,123,0,28,12,53,362,0,43,56,44.57142857142857,74.0,83.17857142857143,107,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-28,14,2015-12-15T00:00:00+00:00,train,155,0,28,12,53,362,0,27,29,58.0,86.35714285714286,99.17857142857143,118,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-29,14,2015-12-16T00:00:00+00:00,train,90,1,29,12,53,363,0,49,69,46.42857142857143,72.57142857142857,82.21428571428571,77,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-29,14,2015-12-16T00:00:00+00:00,train,197,1,29,12,53,363,0,21,34,53.142857142857146,85.42857142857143,97.82142857142857,163,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-30,14,2015-12-17T00:00:00+00:00,train,168,2,30,12,53,364,0,52,80,45.57142857142857,70.57142857142857,79.71428571428571,169,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-30,14,2015-12-17T00:00:00+00:00,train,195,2,30,12,53,364,0,29,44,49.42857142857143,84.35714285714286,94.35714285714286,191,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2015-12-31,14,2015-12-18T00:00:00+00:00,train,179,3,31,12,53,365,0,52,85,46.42857142857143,68.21428571428571,77.53571428571429,179,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2015-12-31,14,2015-12-18T00:00:00+00:00,train,213,3,31,12,53,365,0,34,47,41.285714285714285,83.42857142857143,91.03571428571429,199,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-01,14,2015-12-19T00:00:00+00:00,train,172,4,1,1,53,1,0,47,51,47.0,67.92857142857143,74.28571428571429,170,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-01,14,2015-12-19T00:00:00+00:00,train,164,4,1,1,53,1,0,51,80,35.285714285714285,81.35714285714286,86.03571428571429,165,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-02,14,2015-12-20T00:00:00+00:00,train,148,5,2,1,53,2,1,59,154,47.285714285714285,61.142857142857146,70.0,124,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-02,14,2015-12-20T00:00:00+00:00,train,169,5,2,1,53,2,1,42,207,33.42857142857143,69.57142857142857,83.07142857142857,154,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-03,14,2015-12-21T00:00:00+00:00,train,69,6,3,1,53,3,1,48,154,50.0,53.57142857142857,68.35714285714286,48,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-03,14,2015-12-21T00:00:00+00:00,train,119,6,3,1,53,3,1,36,212,34.285714285714285,57.0,82.78571428571429,97,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-04,14,2015-12-22T00:00:00+00:00,train,81,0,4,1,1,4,0,60,131,52.42857142857143,48.5,67.21428571428571,47,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-04,14,2015-12-22T00:00:00+00:00,train,125,0,4,1,1,4,0,39,179,36.0,47.0,78.92857142857143,85,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-05,14,2015-12-23T00:00:00+00:00,train,73,1,5,1,1,5,0,83,36,57.285714285714285,51.857142857142854,67.60714285714286,36,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-05,14,2015-12-23T00:00:00+00:00,train,61,1,5,1,1,5,0,35,55,38.0,45.57142857142857,74.25,27,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-06,14,2015-12-24T00:00:00+00:00,train,72,2,6,1,1,6,0,96,58,63.57142857142857,54.57142857142857,68.5,33,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-06,14,2015-12-24T00:00:00+00:00,train,64,2,6,1,1,6,0,36,55,39.0,44.214285714285715,69.60714285714286,23,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-07,14,2015-12-25T00:00:00+00:00,train,71,3,7,1,1,7,0,129,46,74.57142857142857,60.5,70.82142857142857,29,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-07,14,2015-12-25T00:00:00+00:00,train,56,3,7,1,1,7,0,51,91,41.42857142857143,41.357142857142854,67.5,21,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-08,14,2015-12-26T00:00:00+00:00,train,54,4,8,1,1,8,0,137,43,87.42857142857143,67.21428571428571,72.67857142857143,34,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-08,14,2015-12-26T00:00:00+00:00,train,47,4,8,1,1,8,0,59,93,42.57142857142857,38.92857142857143,65.92857142857143,19,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-09,14,2015-12-27T00:00:00+00:00,train,65,5,9,1,1,9,1,143,57,99.42857142857143,73.35714285714286,74.35714285714286,40,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-09,14,2015-12-27T00:00:00+00:00,train,49,5,9,1,1,9,1,99,55,50.714285714285715,42.07142857142857,65.96428571428571,26,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-10,14,2015-12-28T00:00:00+00:00,train,56,6,10,1,1,10,1,131,29,111.28571428571429,80.64285714285714,77.78571428571429,30,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-10,14,2015-12-28T00:00:00+00:00,train,47,6,10,1,1,10,1,130,30,64.14285714285714,49.214285714285715,67.85714285714286,30,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-11,14,2015-12-29T00:00:00+00:00,train,64,0,11,1,2,11,0,123,43,120.28571428571429,86.35714285714286,80.17857142857143,26,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-11,14,2015-12-29T00:00:00+00:00,train,36,0,11,1,2,11,0,155,27,80.71428571428571,58.357142857142854,72.35714285714286,22,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-12,14,2015-12-30T00:00:00+00:00,train,75,1,12,1,2,12,0,90,49,121.28571428571429,89.28571428571429,80.92857142857143,25,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-12,14,2015-12-30T00:00:00+00:00,train,45,1,12,1,2,12,0,197,21,103.85714285714286,70.92857142857143,78.17857142857143,23,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-01-13,14,2015-12-31T00:00:00+00:00,train,65,2,13,1,2,13,0,168,52,131.57142857142858,97.57142857142857,84.07142857142857,31,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-01-13,14,2015-12-31T00:00:00+00:00,train,40,2,13,1,2,13,0,195,29,126.57142857142857,82.78571428571429,83.57142857142857,19,
